id,store_code,store_name,store_status,owner_code,owner_name,owner_level,third_party_code,province,city,district,address,phone,contact_person,warehouse,balance,created_at,channel,customer_type,salesman,salesman_code,salesman_phone,backup_phone,unload_fee,specified_location_fee,delivery_to_store,delivery_to_locker,transfer_delivery,delivery_time_slot,customer_tags,import_time
417,KH2026051200695,油麻港辣子鸡手擀面（菏泽东明县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,菏泽市,东明县,南华路与五四路交叉口南140米,16650512503,吴明伟,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
418,KH2026051200692,油麻港辣子鸡手擀面（濮阳南乐新城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,濮阳市,南乐县,一行路与兴华路交叉口西南180米,19283386161,闫广兵,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
419,KH2026051200688,油麻港辣子鸡手擀面（襄阳汉唐大道店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,襄阳市,襄城区,汉唐大道怡和苑88号,15893350930,欧阳总,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
420,KH2026051200682,油麻港辣子鸡手擀面（晋城矿务局店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山西省,晋城市,城区,泽州路2551号煤海大厦对面,18803464072,原泽豪,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
421,KH2026051200635,油麻港辣子鸡手擀面（燕京理工店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,廊坊市,三河市,燕郊开发区迎宾路西化工大学南侧胖龙创业大厦底商1016号,19030466304,张祥,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
422,KH2026050900298,油麻港辣子鸡手擀面（郑州工商学院店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,中牟县,前程街道豫兴街道前程路8号郑州工商学院,17630050471,牛俊喜,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
423,KH2026050800521,油麻港辣子鸡手擀面（亳州万达华府）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,安徽省,亳州市,谯城区,海港城3号门旁,15922058323,李强,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
424,KH2026050700661,油麻港辣子鸡手擀面（老庙店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,安阳市,安阳县,老庙乡振兴路206号,15937285201,张雪蒙,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
425,KH2026050700659,油麻港辣子鸡手擀面（比亚迪超级工厂店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,新郑市,郑州航空港区汽车城片区比亚迪3期西大门对面,18703666575,耿子豪,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
426,KH2026050700384,油麻港辣子鸡手擀面（五爱道店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,天津市,天津城区,红桥区,丁字沽街道风采里43-54门底商120-2,18222044407,雷艳红,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
427,KH2026050700381,油麻港辣子鸡手擀面（菏泽郓城县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,菏泽市,郓城县,郓城县,15753040321,石贤涛,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
428,KH2026050600471,油麻港辣子鸡手擀面（杨凌金街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,咸阳市,杨陵区,渭惠路37号杨凌万达广场,15291855593,闫改艳,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
429,KH2026050600470,油麻港辣子鸡手擀面（鸾州大道店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,栾川县,鸾州大道与伊水路交叉口东南240米,18837960731,童静,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
430,KH2026050600469,油麻港辣子鸡手擀面（油化厂店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,沙口路黄河路北(沙口路地铁站C口步行270米),13663042809,杨,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
431,KH2026043000421,油麻港辣子鸡手擀面（乐陵店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,德州市,乐陵市,枣城明珠小区南门旁,19953401710,张晓,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
432,KH2026043000420,油麻港辣子鸡手擀面（西安印象城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,西安市,未央区,未央路33号(龙首原地铁站D东北口步行180米),18392980193,朱总,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
433,KH2026043000418,油麻港辣子鸡手擀面（南阳桐柏店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,桐柏县,工业园区大禹路,18338135838,魏总,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
434,KH2026042900369,油麻港辣子鸡手擀面（大学红街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,安徽省,阜阳市,颍州区,清河西路125号,13515578829,朱兵兵,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
435,KH2026042900332,油麻港辣子鸡手擀面（广水店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,随州市,广水市,应山街道胜利街广安路1幢108铺油麻港辣子鸡手擀面,15972936844,王昌峰,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
436,KH2026042900331,油麻港辣子鸡手擀面（广水店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,随州市,广水市,应山街道胜利街广安路1幢108铺油麻港辣子鸡手擀面,15972936844,王昌峰,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
437,KH2026042801124,油麻港辣子鸡手擀面（驻马店美域美家）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,驻马店市,驿城区,慎阳路与复兴路美域美家C2栋110油麻港辣子鸡手擀面,15093807291,张鹏辉,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
438,KH2026042801123,油麻港辣子鸡手擀面（隆尧象城街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邢台市,隆尧县,象城街22号油麻港辣子鸡手擀面,15201559198,崔运法,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
439,KH2026042800328,油麻港（周口川汇区文昌万达店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,周口市,川汇区,文昌大道与汇鑫路交叉口西北200米,18439435558,庞总,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
440,KH2026042800304,油麻港（新密刘寨店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,新密市,刘寨镇赖孩儿饭店,15225091359,樊昭丽,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
441,KH2026042700516,油麻港（沈丘店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,周口市,沈丘县,和谐新村二期西区甲域王平价海鲜(沈丘县和谐新村2期店),19339883782,孙士礼,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
442,KH2026042700435,油麻港辣子鸡手擀面（莘县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,聊城市,莘县,商业街与通运路交叉口向北30米路西,19063504158,孙伟立,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
443,KH2026042700434,油麻港辣子鸡手擀面（濮阳清丰县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,濮阳市,清丰县,朝阳路,18339328308,田文冉,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
444,KH2026042700166,油麻港（宁陵法姬娜店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,商丘市,宁陵县,城关镇珠江路,17606821167,岳才运,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
445,KH2026042700165,油麻港（洛阳栾川店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,涧西区,栾川县枫丹白露斜对面油麻港,18837960731,童静,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
446,KH2026042700164,油麻港（洛阳栾川店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,涧西区,栾川县枫丹白露斜对面油麻港,18837960731,童静,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
447,KH2026042500307,油麻港辣子鸡手擀面（总部培训中心）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,金水区,南阳路街道东三街12号开元公寓门面7号伟岸艺术,15364262049,俊俊,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
448,KH2026042500252,油麻港辣子鸡手擀面（弘阳广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,江苏省,南京市,浦口区,泰山街道旭日上城3期11栋101油麻港辣子鸡手擀面店,17302509859,李,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
449,KH2026042402020,油麻港辣子鸡手擀面（岳阳荣湾外滩店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖南省,岳阳市,岳阳县,荣湾外滩商铺2栋110-111,13487766002,魏明,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
450,KH2026042402017,油麻港辣子鸡手擀面（邵东凤凰城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖南省,邵阳市,邵东市,邦盛凤凰城御苑南1门东360米,18569647708,金孟亚,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
451,KH2026042100790,油麻港辣子鸡手擀面（咸阳海威财富广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,咸阳市,兴平市,海威财富广场步行街1-D-12,19014931599,邵连杰,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
452,KH2026042100781,油麻港辣子鸡手擀面（翼城桐封公园店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山西省,临汾市,翼城县,桐封公园往北30米,13753789977,谢飞,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
453,KH2026042100774,油麻港辣子鸡手擀面（菏泽成武店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,菏泽市,成武县,永顺路与莲池街交叉口南100米,13082697070,张则,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
454,KH2026042100765,油麻港辣子鸡手擀面（潜阳中路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,潜江市,潜江市,潜阳中路24号,18951689555,王文莉,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
455,KH2026041700721,油麻港辣子鸡手擀面（世博国际城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,信阳市,潢川县,环城路与环城一巷交叉口东180米,15638855762,刘杨帆,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
456,KH2026041700712,油麻港辣子鸡手擀面（渭南吾悦广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,渭南市,临渭区,杜桥街道仓程路与西华街十字新城吾悦广场3F,18792381179,邵怡,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
457,KH2026041600304,油麻港辣子鸡手擀面（西咸吾悦广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,西安市,未央区,西咸吾悦广场 5层5050号 油麻港辣子鸡手擀面,18322187123,高巍,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
458,KH2026041500337,油麻港辣子鸡手擀面（宜昌店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,宜昌市,西陵区,学院街道环城南路1-1-2207长安阁,17513258575,张佳,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
459,KH2026041500316,油麻港辣子鸡手擀面（武陟县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,焦作市,武陟县,广济路与尚德路交叉口向北50米路东,15638199249,彭小红,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
460,KH2026041300377,油麻港辣子鸡手擀面（枣阳店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,襄阳市,枣阳市,枣阳市南城街道力生广场6号楼103-104号,18338218533,张璐璐,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
461,KH2026041300374,油麻港辣子鸡手擀面（漯河开源县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,漯河市,源汇区,干河陈街道金江路30号 九拍琴行 旁边油麻港,19838488248,森,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
462,KH2026041300373,油麻港辣子鸡手擀面（尚京广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,廊坊市,三河市,燕郊镇尚街时代广场S3-2-27 油麻港辣子鸡手擀面,15201023811,杨女士,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
463,KH2026041127883,油麻港辣子鸡手擀面（玖隆茂店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,驻马店市,驿城区,经开区金山路与金俊街交叉口爱克首府B区30号楼油麻港辣子鸡手擀面,15236986836,金桥,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
464,KH2026041127881,油麻港辣子鸡手擀面（开封河南大学店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,开封市,龙亭区,鼎立国际城F区2号楼105商铺,15737883758,孟天宇,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
465,KH2026041000475,油麻港辣子鸡手擀面（南阳唐河店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,唐河县,澄源南路油麻港辣子鸡手擀面,15518997155,南阳市唐河县澄源南路油麻港辣子鸡手擀面,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
466,KH2026040901970,油麻港辣子鸡手擀面（成都世贸广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,四川省,成都市,龙泉驿区,世茂广场菜鸟驿站,15709907072,张娜,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
467,KH2026040901969,油麻港辣子鸡手擀面（湖南盛世明珠店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖南省,郴州市,桂阳县,盛世明珠绿叶水果店,13113183620,刘琦,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
468,KH2026040800395,油麻港辣子鸡（廊坊尚京广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,廊坊市,三河市,燕郊镇尚街时代广场S3-2-27 油麻港辣子鸡手擀面,15201023811,杨女士,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
469,KH2026040800391,油麻港·辣子鸡手擀面（黄石港万达店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,黄石市,黄石港区,东楚步行街油麻港辣子鸡手擀面,13886331845,姜号,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
470,KH2026040800390,油麻港辣子鸡手擀面（阜阳大学城红街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,安徽省,阜阳市,颍州区,大学城红街,15335918888,白渠成,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
471,KH2026040701176,油麻港辣子鸡手擀面（台前县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,濮阳市,台前县,打渔陈乡马街村,13213918115,马永冉,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
472,KH2026040701173,油麻港辣子鸡手擀面（庆喜路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,二七区,庆喜与地泰路交叉口儿向西50米路南成都江湖菜馆,17516221109,张思航,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
473,KH2026040600103,油麻港辣子鸡手擀面（均州二路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,十堰市,丹江口市,均州二路百汇小区,17571996771,刘圣攀,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
474,KH2026040600101,油麻港辣子鸡手擀面（驻马店正阳县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,驻马店市,正阳县,真阳镇张庄路正阳汽车站东南向50米白云宾馆(张庄路店),19270795532,罗阳,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
502,KH2026031201201,油麻港辣子鸡手擀面（金景华府）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,济宁市,任城区,金城街道金景华府A区C07-07号,13853767381,童建,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
475,KH2026040600100,油麻港辣子鸡手擀面（步行街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,襄阳市,谷城县,襄阳市谷城县城关镇双雄路步行街31号油麻港辣子鸡手擀面,18836704400,谢栋,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
476,KH2026040400083,油麻港辣子鸡手擀面（宇航路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,商丘市,睢阳区,睢阳区宇航路与学院路交叉口东200米路北,18438299763,骆坤松,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
477,KH2026040300682,油麻港辣子鸡手擀面（阜阳临泉店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,安徽省,阜阳市,临泉县,城交通南路一品公馆油麻港辣子鸡手擀面店,18237617072,温真真,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
